candidate,state,e_day_mu,e_day_sigma,run_date
Biden,Nebraska 3,-1.4650852595051913,0.3302296543671398,2024-07-25
Harris,Nebraska 3,-1.6648091977671342,0.4004365285704269,2024-07-25
Biden,Nevada,-0.0725524294242908,0.19113585999947377,2024-07-25
Harris,Nevada,-0.1777976559544764,0.1913177285330427,2024-07-25
Biden,New Hampshire,-0.01097989843782682,0.18965094214111292,2024-07-25
Harris,New Hampshire,-0.11370618191271624,0.19334054083329483,2024-07-25
Biden,New Jersey,0.19357114040727633,0.1916142147313828,2024-07-25
Harris,New Jersey,0.08900456445590726,0.19331987328650196,2024-07-25
Biden,New Mexico,0.09046640974170513,0.189893223047477,2024-07-25
Harris,New Mexico,-0.01634586368529409,0.190625233938564,2024-07-25
Biden,New York,0.3544702577209319,0.1940659384683047,2024-07-25
Harris,New York,0.24559832184478816,0.1913645985976186,2024-07-25
Biden,North Carolina,-0.1647267278321217,0.1931143824051719,2024-07-25
Harris,North Carolina,-0.267727480573322,0.19295559178554653,2024-07-25
Biden,North Dakota,-0.9061591951948524,0.23283553231985343,2024-07-25
Harris,North Dakota,-1.046841769405144,0.2529559431890031,2024-07-25
Biden,Ohio,-0.29722001313658136,0.19334514292169536,2024-07-25
Harris,Ohio,-0.4061499617231345,0.2002946320337443,2024-07-25
Biden,Oklahoma,-0.8935973954372577,0.23276227154732032,2024-07-25
Harris,Oklahoma,-1.029168186605009,0.2528317451543575,2024-07-25
Biden,Oregon,0.1868565296740745,0.19282870331784113,2024-07-25
Harris,Oregon,0.07983966956388058,0.19082204666198968,2024-07-25
Biden,Pennsylvania,-0.10950384740058595,0.188388571776356,2024-07-25
Harris,Pennsylvania,-0.21649221703614063,0.1953184946780352,2024-07-25
Biden,Rhode Island,0.2850282354774764,0.19322248718773105,2024-07-25
Harris,Rhode Island,0.18010043092213493,0.19148186142299223,2024-07-25
Biden,South Carolina,-0.3863006819530041,0.19633970104166248,2024-07-25
Harris,South Carolina,-0.5011761050256505,0.2046267170613321,2024-07-25
Biden,South Dakota,-0.7274529732771305,0.220432485985213,2024-07-25
Harris,South Dakota,-0.8502406637264397,0.2299456463062546,2024-07-25
Biden,Tennessee,-0.6443686538919158,0.21281205401481765,2024-07-25
Harris,Tennessee,-0.7646287900876301,0.22125870351388985,2024-07-25
Biden,Texas,-0.25908373268151325,0.19514279191616515,2024-07-25
Harris,Texas,-0.3712979927270214,0.199181888079923,2024-07-25
Biden,Utah,-0.5954058540891698,0.20798271715819672,2024-07-25
Harris,Utah,-0.7156983991577899,0.21808379342360604,2024-07-25
Biden,Vermont,0.6024407809453731,0.20774944076544577,2024-07-25
Harris,Vermont,0.4917488918001294,0.20181440008165571,2024-07-25
Biden,Virginia,0.05915663726299224,0.1874383638184852,2024-07-25
Harris,Virginia,-0.0466829847995425,0.19019456443799568,2024-07-25
Biden,Washington,0.26848312914628863,0.19476488376455717,2024-07-25
Harris,Washington,0.16011988822403292,0.1933505144870996,2024-07-25
Biden,West Virginia,-1.0426605379450828,0.25136272641494517,2024-07-25
Harris,West Virginia,-1.1906736393708408,0.27234369867850206,2024-07-25
Biden,Wisconsin,-0.11968405201351448,0.19108239193352347,2024-07-25
Harris,Wisconsin,-0.22565408946149987,0.1936558959542185,2024-07-25
Biden,Wyoming,-1.205517927111764,0.2734859621976176,2024-07-25
Harris,Wyoming,-1.3593993021912258,0.30524308290097063,2024-07-25
Biden,Alabama,-0.686473019258942,0.21521451101667305,2024-07-26
Harris,Alabama,-0.8138035771454873,0.22861386495733704,2024-07-26
Biden,Alaska,-0.3753953231159351,0.20000088135333063,2024-07-26
Harris,Alaska,-0.48773803781918534,0.2050764093661757,2024-07-26
Biden,Arizona,-0.13781399471612923,0.19098250661484523,2024-07-26
Harris,Arizona,-0.2447385114869198,0.19751625781145507,2024-07-26
Biden,Arkansas,-0.7346927644487837,0.21733943713972623,2024-07-26
Harris,Arkansas,-0.8597462606319265,0.23139926668277688,2024-07-26
Biden,California,0.4989719727567866,0.2030212966856775,2024-07-26
Harris,California,0.3896897861117578,0.20107950377851333,2024-07-26
Biden,Colorado,0.11142951355062292,0.19164852179876116,2024-07-26
Harris,Colorado,0.01041999232220994,0.19150428424715504,2024-07-26
Biden,Connecticut,0.2620488949366591,0.1916526747904653,2024-07-26
Harris,Connecticut,0.15063005156242587,0.1916589598404801,2024-07-26
Biden,Delaware,0.2321362842552598,0.19335388753154592,2024-07-26
Harris,Delaware,0.12644786534106783,0.19191117231713103,2024-07-26
Biden,District of Columbia,2.5502190947780243,0.7677107417844845,2024-07-26
Harris,District of Columbia,2.220687939351757,0.6259781146590452,2024-07-26
Biden,Florida,-0.18300160272449573,0.1935932403655135,2024-07-26
Harris,Florida,-0.2908419524854604,0.1964931363316365,2024-07-26
Biden,Georgia,-0.14525670877944724,0.1917109935958496,2024-07-26
Harris,Georgia,-0.25246891964458856,0.19377317164693647,2024-07-26
Biden,Hawaii,0.5242618564629701,0.20824734867004813,2024-07-26
Harris,Hawaii,0.4112546364784906,0.2020351292684252,2024-07-26
Biden,Idaho,-0.8415622214207896,0.23072575105061885,2024-07-26
Harris,Idaho,-0.9749185472685814,0.24298094170157647,2024-07-26
Biden,Illinois,0.232295245828892,0.19279768418987428,2024-07-26
Harris,Illinois,0.12451519724878254,0.19104071352427568,2024-07-26
Biden,Indiana,-0.4843502560999253,0.1984052953721613,2024-07-26
Harris,Indiana,-0.5976301622828124,0.2098904341887365,2024-07-26
Biden,Iowa,-0.30691211600601537,0.1903095796862607,2024-07-26
Harris,Iowa,-0.4187541631540158,0.19936882620582533,2024-07-26
Biden,Kansas,-0.47859985668371,0.20332596253648916,2024-07-26
Harris,Kansas,-0.5910346014787718,0.2102274227206544,2024-07-26
Biden,Kentucky,-0.7081642643159369,0.21432698786017745,2024-07-26
Harris,Kentucky,-0.8393659341640707,0.22397190104048895,2024-07-26
Biden,Louisiana,-0.525469703257727,0.204584388067032,2024-07-26
Harris,Louisiana,-0.640762254402195,0.2119097311000989,2024-07-26
Biden,Maine,0.03280275662909445,0.1883819327572552,2024-07-26
Harris,Maine,-0.07675535876640223,0.1940663837030432,2024-07-26
Biden,Maine 1,0.3200006743666808,0.19530426368636208,2024-07-26
Harris,Maine 1,0.2142906994325441,0.19328666621770235,2024-07-26
Biden,Maine 2,-0.29381331918477516,0.19365634516730096,2024-07-26
Harris,Maine 2,-0.40609928291801634,0.1994592611367903,2024-07-26
Biden,Maryland,0.5508510894172329,0.20809641493082,2024-07-26
Harris,Maryland,0.4363452732984478,0.20249879400636625,2024-07-26
Biden,Massachusetts,0.5583651659437623,0.20751835961506057,2024-07-26
Harris,Massachusetts,0.44221819405230767,0.20358165737872583,2024-07-26
Biden,Michigan,-0.08367998511454561,0.18879655353078295,2024-07-26
Harris,Michigan,-0.1896036593606435,0.18831292216082748,2024-07-26
Biden,Minnesota,-0.00381523820810684,0.19000390137838163,2024-07-26
Harris,Minnesota,-0.11039896223733024,0.19252020580769805,2024-07-26
Biden,Mississippi,-0.48277446555223913,0.20112861690654485,2024-07-26
Harris,Mississippi,-0.5967573024585353,0.20958263413278505,2024-07-26
Biden,Missouri,-0.472948255845036,0.2036427901121877,2024-07-26
Harris,Missouri,-0.5838111417716856,0.2096893754694867,2024-07-26
Biden,Montana,-0.5002897046709914,0.203515164873492,2024-07-26
Harris,Montana,-0.6173947580523573,0.21536757849418575,2024-07-26
Biden,Nebraska,-0.5720169757451181,0.2057726570560584,2024-07-26
Harris,Nebraska,-0.6923072192712665,0.2159549411506839,2024-07-26
Biden,Nebraska 1,-0.4820643871938399,0.20278635657353455,2024-07-26
Harris,Nebraska 1,-0.5978032775297154,0.20966909450755344,2024-07-26
Biden,Nebraska 2,-0.03610815716426743,0.18803080959801904,2024-07-26
Harris,Nebraska 2,-0.14466640762438146,0.18936775167909928,2024-07-26
Biden,Nebraska 3,-1.4619067396717609,0.3291409217322079,2024-07-26
Harris,Nebraska 3,-1.6610167111994685,0.39759775282142146,2024-07-26
Biden,Nevada,-0.07069702804831718,0.1910352420485883,2024-07-26
Harris,Nevada,-0.17593860976446032,0.19120774664337173,2024-07-26
Biden,New Hampshire,-0.00912760734156811,0.18955745506883603,2024-07-26
Harris,New Hampshire,-0.11185578141422904,0.19324178617281915,2024-07-26
Biden,New Jersey,0.1954396564967822,0.19155854814374193,2024-07-26
Harris,New Jersey,0.09085123854137736,0.1932639296339254,2024-07-26
Biden,New Mexico,0.0923217206805356,0.18981321132309445,2024-07-26
Harris,New Mexico,-0.01450271133540165,0.19054818016264907,2024-07-26
Biden,New York,0.3563796070006318,0.19403544838262649,2024-07-26
Harris,New York,0.2474681871292141,0.1913361661413114,2024-07-26
Biden,North Carolina,-0.1628599397617283,0.19299383929870495,2024-07-26
Harris,North Carolina,-0.26584878892828134,0.192830345157542,2024-07-26
Biden,North Dakota,-0.9038736835492838,0.23248364622553183,2024-07-26
Harris,North Dakota,-1.0444096347906584,0.2525464791244783,2024-07-26
Biden,Ohio,-0.2953230031222948,0.19319321136559575,2024-07-26
Harris,Ohio,-0.4042243564347722,0.20013493010261732,2024-07-26
Biden,Oklahoma,-0.891323419744959,0.23240618654304893,2024-07-26
Harris,Oklahoma,-1.0267551701960915,0.2524149857707862,2024-07-26
Biden,Oregon,0.1887240672631009,0.19276899315810792,2024-07-26
Harris,Oregon,0.08168512781470075,0.19076244661660327,2024-07-26
Biden,Pennsylvania,-0.10764553140221264,0.1882800845089409,2024-07-26
Harris,Pennsylvania,-0.2146251377628668,0.19520369236838267,2024-07-26
Biden,Rhode Island,0.2869169045258855,0.19317832721802092,2024-07-26
Harris,Rhode Island,0.18195758315319413,0.19143893634434656,2024-07-26
Biden,South Carolina,-0.3843733709677781,0.19616988152353623,2024-07-26
Harris,South Carolina,-0.4992074081203262,0.20444652083052825,2024-07-26
Biden,South Dakota,-0.7253275415087281,0.22015557210102496,2024-07-26
Harris,South Dakota,-0.8480230716039334,0.22964648067740157,2024-07-26
Biden,Tennessee,-0.6423041086493004,0.21256626368899909,2024-07-26
Harris,Tennessee,-0.7624866029050137,0.22099337265912528,2024-07-26
Biden,Texas,-0.25719689515810334,0.1950015418087956,2024-07-26
Harris,Texas,-0.3693861499609442,0.19903937011550604,2024-07-26
Biden,Utah,-0.5933735485987386,0.207756330010504,2024-07-26
Harris,Utah,-0.7135945857626826,0.21783549038691125,2024-07-26
Biden,Vermont,0.6044663830367177,0.2077783485752412,2024-07-26
Harris,Vermont,0.49370582747071823,0.20183959641740476,2024-07-26
Biden,Virginia,0.06100954965297797,0.18735734145235847,2024-07-26
Harris,Virginia,-0.04483878676483396,0.19011242493531372,2024-07-26
Biden,Washington,0.2703680469641372,0.1947242415914966,2024-07-26
Harris,Washington,0.16197437645850757,0.1933056374281079,2024-07-26
Biden,West Virginia,-1.0402174303900524,0.25091729866812756,2024-07-26
Harris,West Virginia,-1.1880417448209273,0.2718059717758038,2024-07-26
Biden,Wisconsin,-0.11782396214498218,0.19096658662509433,2024-07-26
Harris,Wisconsin,-0.22378511020723785,0.19353399362380183,2024-07-26
Biden,Wyoming,-1.2028460651663906,0.2729081068993889,2024-07-26
Harris,Wyoming,-1.356464602551107,0.3043661465754456,2024-07-26
Biden,Alabama,-0.6861189058261077,0.21512854275849497,2024-07-27
Harris,Alabama,-0.8134341971548201,0.22852771030298075,2024-07-27
Biden,Alaska,-0.3750713554289232,0.19993546116845204,2024-07-27
Harris,Alaska,-0.4874075380515577,0.2050107562184091,2024-07-27
Biden,Arizona,-0.1375013741470567,0.19093154005027332,2024-07-27
Harris,Arizona,-0.24442376177353445,0.1974591519174463,2024-07-27
Biden,Arkansas,-0.734332602621489,0.21725353410603335,2024-07-27
Harris,Arkansas,-0.8593693783689474,0.2313066858283684,2024-07-27
Biden,California,0.499300147406789,0.2029848885362777,2024-07-27
Harris,California,0.3900089872396897,0.20104723670164187,2024-07-27
Biden,Colorado,0.11174051590602384,0.19160369101155517,2024-07-27
Harris,Colorado,0.01072865384097187,0.19146100768546795,2024-07-27
Biden,Connecticut,0.2623635951765612,0.1916112588952256,2024-07-27
Harris,Connecticut,0.15093989590509066,0.1916192005114315,2024-07-27
Biden,Delaware,0.2324499441615627,0.193309292199624,2024-07-27
Harris,Delaware,0.1267572449979512,0.1918674464452758,2024-07-27
Biden,District of Columbia,2.5513611927537405,0.7688004806915707,2024-07-27
Harris,District of Columbia,2.2218235671273012,0.6278349962191403,2024-07-27
Biden,Florida,-0.18268745715555948,0.19353414694278195,2024-07-27
Harris,Florida,-0.29052496250068377,0.19643226536023264,2024-07-27
Biden,Georgia,-0.14494377759284946,0.19165487103830367,2024-07-27
Harris,Georgia,-0.2521539715038474,0.19371887701645188,2024-07-27
Biden,Hawaii,0.5245923554944479,0.208216843681188,2024-07-27
Harris,Hawaii,0.4115750928724975,0.20200105778989524,2024-07-27
Biden,Idaho,-0.8411847315883751,0.2306203783317796,2024-07-27
Harris,Idaho,-0.9745204142538956,0.24287316515736945,2024-07-27
Biden,Illinois,0.2326088459878734,0.1927516348183487,2024-07-27
Harris,Illinois,0.12482463946333668,0.1909987723984024,2024-07-27
Biden,Indiana,-0.4840183841509854,0.19833850035162637,2024-07-27
Harris,Indiana,-0.5972891093461118,0.20981918191382048,2024-07-27
Biden,Iowa,-0.30659258821608687,0.19024608526096867,2024-07-27
Harris,Iowa,-0.4184293750287197,0.1993085501005104,2024-07-27
Biden,Kansas,-0.47826805053211385,0.20325614779489332,2024-07-27
Harris,Kansas,-0.5906941386173787,0.21015460860429305,2024-07-27
Biden,Kentucky,-0.7078074761836156,0.2142395218596134,2024-07-27
Harris,Kentucky,-0.8389926080752202,0.2238811828955828,2024-07-27
Biden,Louisiana,-0.5251336622678408,0.20451129727980305,2024-07-27
Harris,Louisiana,-0.6404164314586125,0.21183579881666065,2024-07-27
Biden,Maine,0.03311317139926775,0.18833099680723855,2024-07-27
Harris,Maine,-0.0764458521434418,0.19401805457368643,2024-07-27
Biden,Maine 1,0.3203177732319913,0.1952628934351133,2024-07-27
Harris,Maine 1,0.21460196293805495,0.19324442240823048,2024-07-27
Biden,Maine 2,-0.2934945917888737,0.1935982913906528,2024-07-27
Harris,Maine 2,-0.40577537809593334,0.19939795940575916,2024-07-27
Biden,Maryland,0.5511835235067376,0.20806082512709229,2024-07-27
Harris,Maryland,0.4366674640373325,0.2024677875514061,2024-07-27
Biden,Massachusetts,0.5586980811375978,0.20748026498175057,2024-07-27
Harris,Massachusetts,0.4425406777962902,0.20354914239774555,2024-07-27
Biden,Michigan,-0.08336855614835473,0.18873943533507984,2024-07-27
Harris,Michigan,-0.18929149779546475,0.188263598702604,2024-07-27
Biden,Minnesota,-0.0035046720998937,0.18995477960334925,2024-07-27
Harris,Minnesota,-0.1100888742514852,0.19247493638881916,2024-07-27
Biden,Mississippi,-0.482442385595067,0.2010590518386702,2024-07-27
Harris,Mississippi,-0.5964163209580577,0.2095112246276377,2024-07-27
Biden,Missouri,-0.4726166854795696,0.2035704060846904,2024-07-27
Harris,Missouri,-0.5834714692256957,0.20961799829861963,2024-07-27
Biden,Montana,-0.4999562781040664,0.20344846886445592,2024-07-27
Harris,Montana,-0.617051287947054,0.2152948523037549,2024-07-27
Biden,Nebraska,-0.571676158118378,0.2056914425329412,2024-07-27
Harris,Nebraska,-0.6919552038757762,0.21587919581541437,2024-07-27
Biden,Nebraska 1,-0.48173242985506015,0.20271951620480583,2024-07-27
Harris,Nebraska 1,-0.5974621868159085,0.2095969666097433,2024-07-27
Biden,Nebraska 2,-0.03579745609053277,0.1879812204980201,2024-07-27
Harris,Nebraska 2,-0.14435547292190276,0.1893161001924537,2024-07-27
Biden,Nebraska 3,-1.4613606952435425,0.32887980968591424,2024-07-27
Harris,Nebraska 3,-1.660363047668859,0.3970508242844136,2024-07-27
Biden,Nevada,-0.07038579968632958,0.19098302243408125,2024-07-27
Harris,Nevada,-0.17562675501463507,0.1911572309359646,2024-07-27
Biden,New Hampshire,-0.00881705350415395,0.18950707110838627,2024-07-27
Harris,New Hampshire,-0.11154557449283437,0.19319383872395163,2024-07-27
Biden,New Jersey,0.195752258618891,0.1915152156218702,2024-07-27
Harris,New Jersey,0.09116025294841829,0.19322191371211747,2024-07-27
Biden,New Mexico,0.0926324057286936,0.18976197679316736,2024-07-27
Harris,New Mexico,-0.01419401023363952,0.190503728572752,2024-07-27
Biden,New York,0.3566984542509247,0.19399147856302448,2024-07-27
Harris,New York,0.24778063032820383,0.1912994385015536,2024-07-27
Biden,North Carolina,-0.16254649466395615,0.19293860378280303,2024-07-27
Harris,North Carolina,-0.2655334190019789,0.19277871278820224,2024-07-27
Biden,North Dakota,-0.903486617229142,0.2323819691322461,2024-07-27
Harris,North Dakota,-1.0439976075757709,0.2524360022351107,2024-07-27
Biden,Ohio,-0.29500389496455,0.19312762821513463,2024-07-27
Harris,Ohio,-0.4039004334663337,0.20007117909752348,2024-07-27
Biden,Oklahoma,-0.8909381849158337,0.2323024867307192,2024-07-27
Harris,Oklahoma,-1.0263457706193893,0.2522981712618775,2024-07-27
Biden,Oregon,0.1890364662840767,0.19272163378410945,2024-07-27
Harris,Oregon,0.08199397218637015,0.19072146201210405,2024-07-27
Biden,Pennsylvania,-0.10733377834666089,0.18822728896874785,2024-07-27
Harris,Pennsylvania,-0.21431171992475703,0.19514997215354568,2024-07-27
Biden,Rhode Island,0.28723256417762266,0.19313587264243723,2024-07-27
Harris,Rhode Island,0.18226812339599976,0.19139965264571313,2024-07-27
Biden,South Carolina,-0.3840490477689346,0.19610386216496223,2024-07-27
Harris,South Carolina,-0.4988761547775496,0.20438400686944,2024-07-27
Biden,South Dakota,-0.724968280150195,0.2200679379468656,2024-07-27
Harris,South Dakota,-0.8476482763535975,0.2295577397077633,2024-07-27
Biden,Tennessee,-0.6419555431016629,0.2124845619642308,2024-07-27
Harris,Tennessee,-0.7621250818981276,0.2209124563566719,2024-07-27
Biden,Texas,-0.256879703046554,0.1949408724769551,2024-07-27
Harris,Texas,-0.3690648675322031,0.19898380958301812,2024-07-27
Biden,Utah,-0.5930306958780749,0.2076795498649351,2024-07-27
Harris,Utah,-0.7132393361249386,0.21775270823873977,2024-07-27
Biden,Vermont,0.6048037388510691,0.20774429296290473,2024-07-27
Harris,Vermont,0.4940320330402923,0.20181111859793127,2024-07-27
Biden,Virginia,0.06131998696210714,0.18730880447752857,2024-07-27
Harris,Virginia,-0.04452979196804394,0.19006801878895543,2024-07-27
Biden,Washington,0.27068316609072984,0.1946821380080699,2024-07-27
Harris,Washington,0.16228449795093136,0.19326677458167144,2024-07-27
Biden,West Virginia,-1.039802801270044,0.2507968332936344,2024-07-27
Harris,West Virginia,-1.1875948527840154,0.27166994254087584,2024-07-27
Biden,Wisconsin,-0.11751179755402176,0.19091360104399663,2024-07-27
Harris,Wisconsin,-0.2234713205775804,0.19347858050666028,2024-07-27
Biden,Wyoming,-1.2023912028424488,0.2727588915525317,2024-07-27
Harris,Wyoming,-1.3559640929236565,0.3041678718523728,2024-07-27
Biden,Alabama,-0.6858881793060884,0.21514359742036887,2024-07-28
Harris,Alabama,-0.813193196070822,0.22853497664385855,2024-07-28
Biden,Alaska,-0.3748579415433771,0.19995497067088588,2024-07-28
Harris,Alaska,-0.4871899140436644,0.20502809015783496,2024-07-28
Biden,Arizona,-0.13729385606077593,0.19095235769172775,2024-07-28
Harris,Arizona,-0.2442150934481732,0.19748390832413512,2024-07-28
Biden,Arkansas,-0.7340978754520793,0.21726513996168323,2024-07-28
Harris,Arkansas,-0.8591240349590568,0.2313133715923318,2024-07-28
Biden,California,0.4995220406307774,0.203025735761557,2024-07-28
Harris,California,0.3902244090087821,0.2010827442482737,2024-07-28
Biden,Colorado,0.11194824389546824,0.19163063377703693,2024-07-28
Harris,Colorado,0.01093479020434487,0.1914868125023402,2024-07-28
Biden,Connecticut,0.2625747022541651,0.19164194889668423,2024-07-28
Harris,Connecticut,0.1511475770696718,0.1916480268036973,2024-07-28
Biden,Delaware,0.23266026325389097,0.19334098988097145,2024-07-28
Harris,Delaware,0.12696457084105567,0.191897872967891,2024-07-28
Biden,District of Columbia,2.552304577633054,0.7718139377699538,2024-07-28
Harris,District of Columbia,2.222710393901917,0.6296103506305434,2024-07-28
Biden,Florida,-0.1824793613120291,0.19355958580892685,2024-07-28
Harris,Florida,-0.2903152379305432,0.19645782438068587,2024-07-28
Biden,Georgia,-0.1447362117632729,0.19167828941088816,2024-07-28
Harris,Georgia,-0.25194522119159657,0.19374093136654985,2024-07-28
Biden,Hawaii,0.5248157048767963,0.20825499009070728,2024-07-28
Harris,Hawaii,0.4117915461115972,0.2020378364618238,2024-07-28
Biden,Idaho,-0.8409408988934263,0.2306335993104721,2024-07-28
Harris,Idaho,-0.9742628117430546,0.2428776457901302,2024-07-28
Biden,Illinois,0.23281919565675205,0.19278591606408485,2024-07-28
Harris,Illinois,0.1250318629361475,0.1910304464677301,2024-07-28
Biden,Indiana,-0.4838001388242418,0.19835366926529924,2024-07-28
Harris,Indiana,-0.5970651558622501,0.20983359183824576,2024-07-28
Biden,Iowa,-0.30638175343708635,0.1902703522275975,2024-07-28
Harris,Iowa,-0.4182150197033379,0.19932600200749004,2024-07-28
Biden,Kansas,-0.4780500541837997,0.2032719778480234,2024-07-28
Harris,Kansas,-0.5904706780513024,0.2101711466210045,2024-07-28
Biden,Kentucky,-0.7075751025173332,0.21425403589178843,2024-07-28
Harris,Kentucky,-0.838749672085181,0.22389145578138112,2024-07-28
Biden,Louisiana,-0.524913322501241,0.2045282199843782,2024-07-28
Harris,Louisiana,-0.6401896260067358,0.21184987266289945,2024-07-28
Biden,Maine,0.03332006049980099,0.18835943921521517,2024-07-28
Harris,Maine,-0.07623954603885219,0.19404408381588992,2024-07-28
Biden,Maine 1,0.3205309752224309,0.19529710759812136,2024-07-28
Harris,Maine 1,0.21481120123193764,0.1932795471119568,2024-07-28
Biden,Maine 2,-0.29328386604713447,0.19361732381201224,2024-07-28
Harris,Maine 2,-0.40556150805134195,0.1994165806217931,2024-07-28
Biden,Maryland,0.551408733934443,0.2081041588497152,2024-07-28
Harris,Maryland,0.43688518770779367,0.2025064142178984,2024-07-28
Biden,Massachusetts,0.5589237373831679,0.20752382171199568,2024-07-28
Harris,Massachusetts,0.4427587885010487,0.2035890669640396,2024-07-28
Biden,Michigan,-0.08316165816988673,0.18876789853108308,2024-07-28
Harris,Michigan,-0.1890840414746037,0.1882854302080973,2024-07-28
Biden,Minnesota,-0.00329791424322695,0.18997963162818857,2024-07-28
Harris,Minnesota,-0.10988232822483096,0.1924984502188172,2024-07-28
Biden,Mississippi,-0.4822242904040766,0.20107558269430137,2024-07-28
Harris,Mississippi,-0.5961925715823607,0.20952751096245684,2024-07-28
Biden,Missouri,-0.4723992358548412,0.20359025593201815,2024-07-28
Harris,Missouri,-0.5832483968055605,0.20963249985149376,2024-07-28
Biden,Montana,-0.4997370326574445,0.2034611037971578,2024-07-28
Harris,Montana,-0.616825954715828,0.2153076561513896,2024-07-28
Biden,Nebraska,-0.5714533685698352,0.2057123410694347,2024-07-28
Harris,Nebraska,-0.6917245456012084,0.215890039213737,2024-07-28
Biden,Nebraska 1,-0.48151424201232745,0.20273469982152645,2024-07-28
Harris,Nebraska 1,-0.5972382792948037,0.20961247036308245,2024-07-28
Biden,Nebraska 2,-0.03559072657387627,0.1880062884848433,2024-07-28
Harris,Nebraska 2,-0.14414875422976176,0.18934238563070507,2024-07-28
Biden,Nebraska 3,-1.46102146449279,0.3288460354861962,2024-07-28
Harris,Nebraska 3,-1.659968128006169,0.3969230690643012,2024-07-28
Biden,Nevada,-0.0701788876501913,0.19100940480782197,2024-07-28
Harris,Nevada,-0.1754194579839047,0.19117910541706148,2024-07-28
Biden,New Hampshire,-0.00861027958904104,0.18953355901166463,2024-07-28
Harris,New Hampshire,-0.11133900194511658,0.1932162647893811,2024-07-28
Biden,New Jersey,0.1959615785198263,0.19154517422365255,2024-07-28
Harris,New Jersey,0.09136703892292476,0.1932504619933173,2024-07-28
Biden,New Mexico,0.09283991210491012,0.1897932392155647,2024-07-28
Harris,New Mexico,-0.01398788042288972,0.190528755032363,2024-07-28
Biden,New York,0.35691303035700606,0.19402938883691476,2024-07-28
Harris,New York,0.24799060076439053,0.19133030540129312,2024-07-28
Biden,North Carolina,-0.16233870432776076,0.19296239542922045,2024-07-28
Harris,North Carolina,-0.2653242051510902,0.19279732699250693,2024-07-28
Biden,North Dakota,-0.903236099782805,0.23238835807691313,2024-07-28
Harris,North Dakota,-1.0437311843068298,0.2524351449759761,2024-07-28
Biden,Ohio,-0.294793403325334,0.1931533616361272,2024-07-28
Harris,Ohio,-0.40368680037389415,0.2000927188810952,2024-07-28
Biden,Oklahoma,-0.8906890088688724,0.23230975758629716,2024-07-28
Harris,Oklahoma,-1.0260820195182971,0.2523018275352258,2024-07-28
Biden,Oregon,0.18924572560087471,0.19275468101696464,2024-07-28
Harris,Oregon,0.0822006083915892,0.1907478091195959,2024-07-28
Biden,Pennsylvania,-0.1071265903944245,0.1882520316751936,2024-07-28
Harris,Pennsylvania,-0.21410374895734935,0.19517385180388613,2024-07-28
Biden,Rhode Island,0.2874445082920952,0.19316824807742988,2024-07-28
Harris,Rhode Island,0.182476391880427,0.19142903575003992,2024-07-28
Biden,South Carolina,-0.38383534620436166,0.19612491549947397,2024-07-28
Harris,South Carolina,-0.4986578219043365,0.20439834966931916,2024-07-28
Biden,South Dakota,-0.7247344251835898,0.2200809777089305,2024-07-28
Harris,South Dakota,-0.8474042656923354,0.22956552549281417,2024-07-28
Biden,Tennessee,-0.6417279815965149,0.2125003031166981,2024-07-28
Harris,Tennessee,-0.761888776305009,0.2209217367938292,2024-07-28
Biden,Texas,-0.2566701157991747,0.19496441512226115,2024-07-28
Harris,Texas,-0.3688523605263038,0.1990015969756588,2024-07-28
Biden,Utah,-0.5928063356463276,0.207695641086961,2024-07-28
Harris,Utah,-0.7130074970960355,0.2177688406677752,2024-07-28
Biden,Vermont,0.6050324817433069,0.20778893183006095,2024-07-28
Harris,Vermont,0.4942526905603163,0.20184874228722993,2024-07-28
Biden,Virginia,0.06152710711884319,0.18733695175268075,2024-07-28
Harris,Virginia,-0.0443237106164478,0.19009146278861383,2024-07-28
Biden,Washington,0.27089460809172616,0.19471516054884655,2024-07-28
Harris,Washington,0.16249241210874235,0.19329514431824865,2024-07-28
Biden,West Virginia,-1.0395360381713092,0.25079611289834824,2024-07-28
Harris,West Virginia,-1.187307782353665,0.27165925061496554,2024-07-28
Biden,Wisconsin,-0.11730456851245943,0.1909364050397396,2024-07-28
Harris,Wisconsin,-0.223263224903699,0.1935021685324653,2024-07-28
Biden,Wyoming,-1.2021011142167302,0.2727505792809702,2024-07-28
Harris,Wyoming,-1.355646772126171,0.30412826675330934,2024-07-28
Biden,Alabama,-0.6854475073834343,0.21506147521907787,2024-07-29
Harris,Alabama,-0.812733368875041,0.22844997157003932,2024-07-29
Biden,Alaska,-0.3744539169124445,0.19989537891350015,2024-07-29
Harris,Alaska,-0.4867777965631656,0.20496745864852803,2024-07-29
Biden,Arizona,-0.1369033929572465,0.1909078623765652,2024-07-29
Harris,Arizona,-0.2438220747941364,0.19743451582422955,2024-07-29
Biden,Arkansas,-0.7336496520340255,0.21718191478385063,2024-07-29
Harris,Arkansas,-0.8586551152102088,0.2312216446282414,2024-07-29
Biden,California,0.4999334251198648,0.20300298599120745,2024-07-29
Harris,California,0.3906244020103828,0.20106234535696532,2024-07-29
Biden,Colorado,0.11233718103107355,0.1915944898709847,2024-07-29
Harris,Colorado,0.01132075794623611,0.19145183983130515,2024-07-29
Biden,Connecticut,0.2629685783481018,0.19161066546177777,2024-07-29
Harris,Connecticut,0.15153532300024858,0.1916176987575144,2024-07-29
